STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/12/2006,,,,,0,0,0,76,37,41
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/13/2006,,,,,0,0,0,80,43,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/14/2006,,,,,0,0,0,81,45,51
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/15/2006,,,,,0.02,0,0,64,43,44
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/16/2006,,,,,0.7,0,0,51,33,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/17/2006,,,,,0.02,0,0,38,29,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/18/2006,,,,,0,0,0,51,26,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/19/2006,,,,,0,0,0,57,29,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/20/2006,,,,,0,0,0,69,38,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/21/2006,,,,,0.27,0,0,44,34,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/22/2006,,,,,0.63,0,0,44,31,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/23/2006,,,,,0,0,0,45,27,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/24/2006,,,,,0,0,0,55,36,55
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/25/2006,,,,,0,0,0,56,28,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/26/2006,,,,,0,0,0,62,30,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/27/2006,,,,,0,0,0,65,31,41
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/28/2006,,,,,0,0,0,66,35,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/29/2006,,,,,0,0,0,70,34,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",9/30/2006,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/1/2006,,,,,0,0,0,52,50,52
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/2/2006,,,,,0,0,0,71,41,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/3/2006,,,,,0.34,0,0,59,40,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/4/2006,,,,,0,0,0,56,35,50
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/5/2006,,,,,0.26,0,0,62,39,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/6/2006,,,,,0,0,0,66,42,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/7/2006,,,,,0.75,0,0,61,40,41
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/8/2006,,,,,0.1,0,0,46,32,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/9/2006,,,,,0.03,0,0,50,35,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/10/2006,,,,,0,0,0,46,28,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/11/2006,,,,,0,0,0,51,33,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/12/2006,,,,,0,0,0,54,27,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/13/2006,,,,,0,0,0,55,27,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/14/2006,,,,,0,0,0,46,29,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/15/2006,,,,,0,0,0,54,36,53
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/16/2006,,,,,0.28,0,0,61,34,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/17/2006,,,,,0.56,0,0,47,24,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/18/2006,,,,,0,0,0,36,16,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/19/2006,,,,,0,0,0,39,16,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/20/2006,,,,,0.15,0,0,48,32,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/21/2006,,,,,0,0,0,45,21,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/22/2006,,,,,0,0,0,43,22,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/23/2006,,,,,0,0,0,43,22,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/24/2006,,,,,0,0,0,52,24,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/25/2006,,,,,0,0,0,55,27,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/26/2006,,,,,0.27,0,0,33,11,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/27/2006,,,,,0,0,0,34,13,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/28/2006,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/29/2006,,,,,0,0,0,50,24,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/30/2006,,,,,0,0,0,56,25,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",10/31/2006,,,,,0.03,0,0,32,10,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/1/2006,,,,,0,0,0,34,7,9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/2/2006,,,,,0,0,0,35,9,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/3/2006,,,,,0.16,0,0,49,18,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/4/2006,,,,,0.03,0,0,41,32,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/5/2006,,,,,0,0,0,42,38,41
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/6/2006,,,,,0,0,0,45,39,43
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/7/2006,,,,,0,0,0,50,43,45
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/8/2006,,,,,0,0,0,62,45,51
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/9/2006,,,,,0.55,0,0,51,30,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/10/2006,,,,,0.02,0,0,39,25,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/12/2006,,,0.41,,,,,12,10,12
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/13/2006,,,,,0.08,,,29,10,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/14/2006,,,,,0.15,0,,35,24,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/15/2006,,,,,0,0,,33,8,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/16/2006,,,,,0.02,0,,35,11,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/17/2006,,,,,0,0,,36,24,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/18/2006,,,,,0,0,,39,27,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/19/2006,,,,,0,0,,41,18,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/20/2006,,,,,0,0,,41,18,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/21/2006,,,,,0,0,,52,18,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/22/2006,,,,,0,0,0,49,32,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/23/2006,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/24/2006,,,,,0,0,0,38,38,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/25/2006,,,,,0,0,0,38,17,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/26/2006,,,,,0,0,0,37,27,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/27/2006,,,,,0.08,0,0,39,26,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/28/2006,,,,,0.05,0,0,32,13,14
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/29/2006,,,,,0.12,,,19,-8,-4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",11/30/2006,,,,,0,0,,12,-6,1
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/1/2006,,,,,0.01,,,19,2,10
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/2/2006,,,,,0.05,,,17,10,13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/3/2006,,,,,0,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/4/2006,,,,,0,0,,20,-3,4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/5/2006,,,,,0,0,,27,3,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/6/2006,,,,,0,0,,31,5,5
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/7/2006,,,,,0,0,,32,5,15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/8/2006,,,,,0,0,,40,14,19
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/9/2006,,,,,0,0,,45,19,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/10/2006,,,,,0,0,0,40,31,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/11/2006,,,,,0.01,0,0,39,27,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/12/2006,,,,,0.1,0,0,32,23,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/13/2006,,,,,0.15,0,0,33,26,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/14/2006,,,,,0.14,0,0,37,31,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/15/2006,,,,,0.23,0,0,41,31,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/16/2006,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/17/2006,,,,,0,0,0,9,1,8
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/18/2006,,,,,0,0,0,23,-4,-2
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/19/2006,,,,,0,0,0,23,-2,2
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/20/2006,,,,,0,0,0,21,2,3
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/21/2006,,,,,0,0,0,24,1,2
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/22/2006,,,,,0.15,,0,28,2,20
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/24/2006,,,0.38,,,,,25,10,10
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/25/2006,,,,,0,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/26/2006,,,,,0,0,,33,31,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/27/2006,,,,,0.18,0,,35,31,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/28/2006,,,,,0.19,0,,32,20,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/29/2006,,,,,0,0,,21,14,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/30/2006,,,,,0,0,,16,-6,7
USC00109065,"TETONIA EXPERIMENT STATION, ID US",12/31/2006,,,,,0,0,,22,1,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/1/2007,,,,,0,0,,5,0,4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/2/2007,,,,,0,0,,19,-1,10
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/3/2007,,,,,0,0,,29,10,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/4/2007,,,,,0.7,,,36,25,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/5/2007,,,,,0.19,,,28,7,15
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/6/2007,,,,,0.31,,,18,13,18
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/7/2007,,,,,0.09,,,18,1,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/8/2007,,,,,0.25,,,28,17,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/9/2007,,,,,0,0,,35,28,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/10/2007,,,,,0,0,,37,19,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/11/2007,,,,,0.25,0,,36,3,3
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/12/2007,,,,,0,0,,3,-25,-21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/13/2007,,,,,0,0,,3,-21,-14
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/14/2007,,,,,0,0,,5,-22,-1
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/15/2007,,,,,0,0,,-1,-17,-14
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/16/2007,,,,,0,0,,3,-17,-13
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/17/2007,,,,,0,0,,14,-14,-5
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/18/2007,,,,,0,,,14,-9,-7
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/19/2007,,,,,0,0,,13,-8,10
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/20/2007,,,,,0,0,,17,3,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/21/2007,,,,,0.15,,,19,2,4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/22/2007,,,,,0,0,,19,-6,4
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/23/2007,,,,,0,0,,19,0,2
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/24/2007,,,,,0,0,,25,1,6
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/25/2007,,,,,0,0,,29,7,11
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/26/2007,,,,,0,0,,35,5,8
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/27/2007,,,,,0,0,,,-5,1
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/28/2007,,,,,0,0,,24,-4,23
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/29/2007,,,,,0,0,,26,-5,-1
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/30/2007,,,,,0,0,,24,-2,3
USC00109065,"TETONIA EXPERIMENT STATION, ID US",1/31/2007,,,,,0,,,27,-3,1
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/1/2007,,,,,0,0,,17,-4,2
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/2/2007,,,,,0,0,,17,-16,-9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/3/2007,,,,,0,0,,25,1,20
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/4/2007,,,,,0,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/5/2007,,,,,0,0,,33,18,23
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/6/2007,,,,,0,0,,42,23,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/7/2007,,,,,0,0,,42,17,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/8/2007,,,,,0,0,,42,21,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/9/2007,,,,,0.12,0,,40,28,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/10/2007,,,,,,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/11/2007,,,0.13,,,0,,37,33,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/12/2007,,,,,0.12,0,,38,27,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/13/2007,,,,,0.17,0,,31,20,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/14/2007,,,,,0,0,,33,9,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/15/2007,,,,,0,0,,32,16,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/16/2007,,,,,0,0,,34,22,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/17/2007,,,,,0,0,,29,10,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/18/2007,,,,,,0,,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/19/2007,,,0.25,,,0,,30,22,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/20/2007,,,,,0,0,,30,23,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/21/2007,,,,,0,0,,34,23,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/22/2007,,,,,0,0,,38,22,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/23/2007,,,,,0.12,0,,46,26,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/24/2007,,,,,,,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/25/2007,,,0.05,,,,0,28,17,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/26/2007,,,,,0.12,,0,28,17,21
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/27/2007,,,,,0.17,,0,29,12,20
USC00109065,"TETONIA EXPERIMENT STATION, ID US",2/28/2007,,,,,0.05,,0,27,9,9
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/1/2007,,,,,0.09,,,14,13,14
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/2/2007,,,,,0.12,,,24,-3,0
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/3/2007,,,,,0,0,,21,-10,-5
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/4/2007,,,,,0,0,,32,21,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/5/2007,,,,,0,0,,32,8,17
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/6/2007,,,,,0,0,,40,16,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/7/2007,,,,,0,0,,44,19,23
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/8/2007,,,,,0,0,0,47,26,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/9/2007,,,,,0,0,0,41,25,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/10/2007,,,,,0.15,0,0,39,30,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/11/2007,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/12/2007,,,,,0,0,0,43,28,28
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/13/2007,,,,,0,0,0,51,32,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/14/2007,,,,,0,0,0,51,39,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/15/2007,,,,,0,0,0,46,25,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/16/2007,,,,,0,0,0,45,30,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/17/2007,,,,,0,0,0,42,40,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/18/2007,,,,,0,0,0,56,42,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/19/2007,,,,,0,0,0,60,31,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/20/2007,,,,,0,0,0,59,33,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/21/2007,,,,,0,0,0,53,30,31
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/22/2007,,,,,0,0,0,47,25,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/23/2007,,,,,0,0,0,47,25,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/24/2007,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/25/2007,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/26/2007,,,,,0,0,0,60,25,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/27/2007,,,,,0,0,0,60,25,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/28/2007,,,,,0.12,0,0,60,25,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/29/2007,,,,,0,0,0,33,23,23
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/30/2007,,,,,0,0,0,42,22,23
USC00109065,"TETONIA EXPERIMENT STATION, ID US",3/31/2007,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/1/2007,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/2/2007,,,0.05,,,0,0,53,23,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/3/2007,,,,,0.16,0,0,40,13,16
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/4/2007,,,,,0,0,0,47,16,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/5/2007,,,,,0,0,0,57,35,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/6/2007,,,,,0,0,0,58,28,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/7/2007,,,,,0,0,0,60,26,59
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/8/2007,,,,,0,0,0,39,37,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/9/2007,,,,,0,0,0,35,34,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/10/2007,,,,,0.12,0,0,22,21,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/11/2007,,,,,0,0,0,25,23,25
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/12/2007,,,,,0,0,0,22,22,22
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/13/2007,,,,,0,0,0,27,25,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/14/2007,,,,,0,0,0,38,26,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/15/2007,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/16/2007,,,,,0,0,0,29,27,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/17/2007,,,,,0,0,0,30,30,30
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/18/2007,,,,,0.16,0,0,36,35,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/19/2007,,,,,0.23,0,0,27,22,27
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/20/2007,,,,,0.03,,0,24,23,24
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/21/2007,,,,,0.12,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/22/2007,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/23/2007,,,0.13,,,0,0,,,23
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/24/2007,,,,,0.3,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/25/2007,,,,,0,0,0,59,36,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/26/2007,,,,,0.06,0,0,61,36,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/27/2007,,,,,0,0,0,55,30,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/28/2007,,,,,0,0,0,62,35,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/29/2007,,,,,0,0,0,78,69,76
USC00109065,"TETONIA EXPERIMENT STATION, ID US",4/30/2007,,,,,0,0,0,78,43,52
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/1/2007,,,,,0,0,0,70,37,44
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/2/2007,,,,,0,0,0,75,42,54
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/3/2007,,,,,0.05,0,0,71,35,36
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/4/2007,,,,,0.03,0,0,45,19,26
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/5/2007,,,,,0.03,0,0,47,28,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/6/2007,,,,,0,0,0,55,50,54
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/7/2007,,,,,0,0,0,56,27,32
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/8/2007,,,,,0,0,0,63,33,39
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/9/2007,,,,,0,0,0,69,36,44
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/10/2007,,,,,0,0,0,75,39,51
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/11/2007,,,,,0,0,0,77,39,48
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/12/2007,,,,,0,0,0,79,46,64
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/13/2007,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/14/2007,,,,,0,0,0,74,30,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/15/2007,,,,,0,0,0,65,29,40
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/16/2007,,,,,0,0,0,70,34,43
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/17/2007,,,,,0,0,0,77,38,50
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/18/2007,,,,,0,0,0,79,46,55
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/19/2007,,,,,0,0,0,79,45,49
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/20/2007,,,,,0,0,0,79,40,61
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/21/2007,,,,,0.04,0,0,76,42,44
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/22/2007,,,,,0.06,0,0,55,28,29
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/23/2007,,,,,0.16,0,0,42,28,38
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/24/2007,,,,,0,0,0,54,25,33
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/25/2007,,,,,0,0,0,57,33,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/26/2007,,,,,0,0,0,67,66,67
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/27/2007,,,,,,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/28/2007,,,0.05,,,0,0,78,48,58
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/29/2007,,,,,0,0,0,63,26,35
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/30/2007,,,,,0,0,0,59,28,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",5/31/2007,,,,,0,0,0,,,
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/1/2007,,,,,0,0,0,69,35,41
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/2/2007,,,,,0,0,0,79,57,57
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/3/2007,,,,,0,0,0,79,68,69
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/4/2007,,,,,0,0,0,79,41,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/5/2007,,,,,0,0,0,78,46,58
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/6/2007,,,,,0,0,0,77,42,43
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/7/2007,,,,,1.04,0,0,41,32,34
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/8/2007,,,,,0,0,0,54,30,37
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/9/2007,,,,,0.18,0,0,56,33,46
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/10/2007,,,,,0,0,0,71,42,69
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/11/2007,,,,,0.02,0,0,74,45,47
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/12/2007,,,,,0,0,0,66,40,42
USC00109065,"TETONIA EXPERIMENT STATION, ID US",6/13/2007,,,,,0,0,0,70,39,48
